price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,zipcode,sqft_living15,sqft_lot15,sale_age,umur,rennovated,basement,viewed
780000.0,3,2.0,2940,15875,2.0,0,3,10,2940,98075,2980,15875,21,21,0,0,0
390000.0,3,1.0,950,3621,1.0,0,4,6,950,98144,1540,4080,67,67,0,0,0
450000.0,2,1.0,1200,4000,1.0,0,3,7,1070,98126,1770,4000,74,74,0,1,0
420000.0,2,1.0,1000,5375,1.0,0,3,7,1000,98118,1380,5000,62,62,0,0,0
550000.0,3,2.0,1490,3880,1.0,0,3,7,1490,98107,1490,3880,56,56,0,0,0
110000.0,2,1.0,600,6120,1.0,0,3,5,600,98168,1060,6120,72,72,0,0,0
700000.0,2,1.0,2320,5500,1.5,0,3,8,1720,98144,2380,5000,14,89,1,1,1
807500.0,4,2.0,3190,24170,2.0,0,3,10,3190,98074,2110,26321,13,13,0,0,0
179000.0,2,1.0,990,8760,1.0,0,3,7,990,98003,1560,11880,37,37,0,0,0
1612500.0,4,2.0,5470,18200,2.0,1,3,11,3730,98118,3620,15100,22,22,0,1,1
655000.0,4,2.0,2890,46609,2.0,0,4,9,2890,98077,2880,68824,34,34,0,0,0
472500.0,3,2.0,1790,6800,1.0,0,4,7,1240,98133,1470,6800,51,51,0,1,0
299000.0,4,2.0,2350,6958,2.0,0,3,9,2350,98092,2480,6395,16,16,0,0,0
740000.0,4,2.0,3430,10157,2.0,0,3,10,3430,98034,3480,10157,14,14,0,0,0
860000.0,3,1.0,2600,15064,1.0,0,4,8,1700,98004,2940,14984,47,47,0,1,0
620000.0,4,3.0,2130,6325,1.0,0,5,7,1440,98116,1240,6325,66,66,0,1,0
410000.0,3,1.0,1660,5987,1.0,0,3,7,960,98146,1510,6000,32,32,0,1,0
343000.0,5,3.0,2473,9282,2.0,0,5,7,2473,98198,2040,10920,52,52,0,0,1
465000.0,2,2.0,1430,1425,2.0,0,3,7,995,98112,1500,1749,8,8,0,1,0
273950.0,3,2.0,1570,3109,2.0,0,3,8,1570,98092,1680,3590,13,13,0,0,0
825000.0,2,1.0,1240,42247,1.0,0,4,7,1240,98056,1550,12459,99,99,0,0,1
255000.0,3,2.0,1720,6200,2.0,0,3,7,1720,98022,1710,9520,1,1,0,0,0
250000.0,3,2.0,1140,11161,1.0,0,4,7,1140,98022,1720,8587,16,16,0,0,0
635000.0,4,3.0,2690,7200,2.0,0,3,9,1720,98155,2400,8845,36,36,0,1,1
240000.0,3,1.0,1520,9600,1.0,0,3,8,1520,98023,2060,9600,48,48,0,0,0
670000.0,4,2.0,2040,7031,2.0,0,3,8,2040,98033,1670,7031,3,3,0,0,0
713414.0,3,2.0,2830,6000,1.0,0,3,9,1730,98126,2040,5300,60,60,0,1,1
245000.0,3,1.0,1340,7391,1.0,0,4,7,1340,98198,1300,7391,49,49,0,0,0
600000.0,4,2.0,2520,10850,1.0,0,4,8,1680,98155,2590,10800,46,46,0,1,0
270000.0,3,2.0,1660,5550,2.0,0,3,7,1660,98198,1810,5550,12,12,0,0,0
190000.0,2,1.0,880,6900,1.0,0,3,6,880,98056,1060,8000,71,71,0,0,0
435000.0,3,2.0,980,5000,1.0,0,3,6,980,98144,1970,3025,74,74,0,0,0
560000.0,4,1.0,1360,5814,1.5,0,2,6,1360,98122,1010,5814,114,114,0,0,0
998000.0,3,3.0,3710,34412,2.0,0,3,10,2910,98075,2390,34412,36,36,0,1,0
725000.0,3,1.0,940,8377,1.0,0,4,7,940,98004,1710,6900,62,62,0,0,0
210000.0,2,1.0,970,8874,1.0,0,3,7,970,98056,1340,8175,46,46,0,0,0
513000.0,3,2.0,1500,1312,3.0,0,3,8,1500,98103,1500,1282,7,7,0,0,0
290000.0,5,2.0,2780,9652,1.0,0,4,8,1390,98001,1790,9652,47,47,0,1,0
1260000.0,3,2.0,3110,9930,1.0,0,3,8,1640,98039,3650,14399,60,60,0,1,1
330000.0,3,2.0,1860,11227,2.0,0,3,7,1860,98038,1820,8800,19,19,0,0,0
189000.0,3,1.0,1010,7560,1.0,0,3,6,1010,98058,1170,7560,56,56,0,0,0
907500.0,3,2.0,2850,6281,2.0,0,4,7,1900,98115,1680,7006,68,68,0,1,1
410000.0,3,2.0,2280,200811,1.0,0,3,7,2280,98014,2280,206038,36,36,0,0,0
1050000.0,4,3.0,3080,10757,2.0,0,5,8,3080,98006,2810,10757,54,54,0,0,1
622100.0,4,2.0,2280,14290,1.5,0,4,7,1510,98125,2140,9890,72,72,0,1,0
250000.0,3,1.0,2030,14400,1.0,0,4,7,1310,98001,1330,14400,45,45,0,1,0
1180000.0,4,3.0,2570,4000,2.0,0,3,8,1750,98115,1970,4000,0,105,1,1,0
925000.0,3,2.0,3640,10300,1.0,0,4,9,2060,98006,3110,10625,36,36,0,1,0
554000.0,3,2.0,1760,4046,1.0,0,3,7,960,98117,1500,4046,84,84,0,1,0
545000.0,3,2.0,2760,17377,2.0,0,3,9,2760,98056,1940,8504,12,12,0,0,0
660000.0,3,2.0,2650,11250,2.0,0,3,9,2650,98155,2200,10013,9,9,0,0,0
1900000.0,5,4.0,5160,44315,2.0,0,3,12,5160,98005,4760,44315,19,19,0,0,0
260000.0,4,2.0,1480,8625,1.0,0,4,7,1480,98055,2130,8502,40,40,0,0,0
219900.0,3,1.0,860,6664,1.0,0,3,6,860,98178,1150,6857,70,70,0,0,0
373500.0,4,2.0,2610,4978,2.0,0,3,8,2610,98038,2470,5024,11,11,0,0,0
380000.0,2,1.0,1470,81021,1.0,0,4,6,1470,98027,2600,69696,65,65,0,0,0
1060000.0,4,2.0,4570,16015,2.0,0,3,11,4570,98074,4490,17668,24,24,0,0,1
2600000.0,3,3.0,3410,16015,2.0,1,4,10,2220,98040,3760,16572,42,42,0,1,1
450000.0,3,2.0,1760,10013,2.0,0,4,8,1760,98056,1810,9768,31,31,0,0,0
379950.0,3,1.0,2040,12065,1.0,0,3,8,2040,98038,2010,11717,27,27,0,0,0
834800.0,3,3.0,3470,4171,3.0,0,3,9,3470,98034,3430,4268,6,6,0,0,0
365000.0,2,1.0,680,4800,1.0,0,3,6,680,98122,1610,4800,97,97,0,0,0
465000.0,2,2.0,1494,19271,2.0,1,3,7,1494,98070,1494,43583,17,71,1,0,1
452000.0,3,1.0,1250,4000,1.0,0,3,7,1250,98117,1030,4000,59,59,0,0,0
840000.0,3,3.0,3570,6250,2.0,0,3,10,2710,98116,2550,7596,30,30,0,1,1
465000.0,4,2.0,2000,6250,1.5,0,3,7,1480,98136,1110,6250,84,84,0,1,0
295000.0,3,2.0,2030,4867,2.0,0,3,7,2030,98042,2030,5000,12,12,0,0,0
396000.0,3,1.0,1390,6160,1.0,0,4,7,1390,98133,1230,6160,66,66,0,0,0
397000.0,2,1.0,1030,12350,1.5,0,3,7,1030,98115,1790,6900,73,73,0,0,0
240000.0,3,1.0,1280,9000,1.5,0,4,6,1280,98146,1430,4500,60,60,0,0,0
300523.0,3,2.0,2370,6840,2.0,0,3,9,2370,98119,1590,4400,28,28,0,0,0
215500.0,3,2.0,1380,9000,2.0,0,2,7,1380,98001,1460,9732,32,68,1,0,0
552500.0,5,3.0,2320,7229,1.0,0,4,8,1370,98052,2090,7554,28,28,0,1,0
375000.0,5,1.0,2050,9360,1.0,0,3,7,1520,98055,1840,9383,46,46,0,1,0
160000.0,3,1.0,1210,103237,1.0,0,2,6,1210,98070,1880,40510,54,96,1,0,0
1070000.0,4,2.0,3270,35445,2.0,0,3,11,3270,98006,4180,32130,25,25,0,0,0
952000.0,3,2.0,2450,4400,2.0,0,4,9,1800,98102,2220,5500,92,92,0,1,0
523460.0,5,1.0,1890,5000,1.5,0,3,7,1090,98107,1610,5000,108,108,0,1,0
305950.0,4,2.0,2007,4968,2.0,0,3,9,2007,98092,2189,5852,5,5,0,0,0
220000.0,3,2.0,1430,9044,2.0,0,3,7,1430,98022,1580,8624,24,24,0,0,0
289000.0,2,1.0,2056,52333,1.0,0,4,7,1048,98001,2220,6458,35,35,0,1,0
648000.0,5,2.0,2210,10772,1.0,0,3,9,1430,98155,2720,9858,51,51,0,1,1
825000.0,5,1.0,2330,6000,1.5,0,3,8,2080,98199,2150,6000,78,78,0,1,0
400000.0,4,2.0,2070,10800,2.0,0,3,7,2070,98011,1880,10800,32,32,0,0,0
420000.0,2,2.0,1480,1369,3.0,0,3,7,1480,98052,1390,1337,5,5,0,0,0
389000.0,2,1.0,1160,4848,2.0,0,4,7,1160,98118,1990,7440,66,66,0,0,1
865000.0,4,2.0,2520,4950,2.0,0,3,8,2520,98117,1810,3500,12,108,1,0,0
345000.0,2,1.0,1770,16660,1.0,0,3,8,1220,98023,2790,20504,57,57,0,1,1
700000.0,3,2.0,3110,123710,2.0,0,3,8,2430,98038,2420,92782,20,20,0,1,0
550000.0,3,2.0,1680,10455,2.0,0,3,8,1680,98052,1860,10063,33,33,0,0,0
201500.0,3,1.0,1320,5000,1.5,0,3,7,1320,98116,1320,4179,102,102,0,0,0
459000.0,3,1.0,1320,5000,1.5,0,3,7,1320,98116,1320,4179,103,103,0,0,0
327000.0,3,2.0,1810,7350,1.0,0,3,8,1310,98058,2240,7350,30,30,0,1,0
540000.0,1,1.0,1140,6700,1.5,0,3,7,1140,98103,1350,6700,94,94,0,0,0
805000.0,5,2.0,4600,19831,1.0,0,3,9,2300,98177,2890,19831,0,58,1,1,1
521000.0,3,2.0,1840,6000,1.0,0,4,6,1840,98136,2010,6000,70,106,1,0,0
375000.0,3,1.0,2000,7294,1.0,0,3,7,1520,98118,2000,6000,49,49,0,1,0
235000.0,3,1.0,1480,6592,1.0,0,4,7,1080,98023,1660,7150,37,37,0,1,0
240000.0,4,2.0,2040,11841,2.0,0,3,7,2040,98042,1730,8808,20,20,0,0,0
575000.0,4,2.0,2060,12155,1.0,0,4,8,2060,98008,2360,8625,46,46,0,0,0
1520000.0,6,3.0,3720,11690,2.0,0,3,10,3720,98040,3030,11686,11,11,0,0,0
394500.0,4,2.0,3002,6042,2.0,0,3,8,3002,98055,2566,6390,10,10,0,0,0
174950.0,3,1.0,1060,5200,1.0,0,5,6,1060,98042,1380,5200,44,44,0,0,0
383000.0,4,2.0,1830,21183,1.0,0,4,7,1060,98059,1950,6120,48,48,0,1,0
249950.0,3,2.0,1550,15040,1.0,0,4,6,1550,98059,1510,41416,56,56,0,0,0
431000.0,3,2.0,1690,2752,2.0,0,3,8,1690,98052,1690,2855,36,36,0,0,0
459900.0,3,1.0,2580,11000,1.0,0,4,7,1290,98006,2280,17643,63,63,0,1,0
475000.0,5,2.0,2510,8050,1.0,0,4,7,1490,98034,1840,8471,37,37,0,1,0
605000.0,3,2.0,1290,2500,2.0,0,4,8,1290,98112,1700,3750,27,27,0,0,0
234950.0,4,2.0,1450,7560,1.0,0,3,7,1450,98001,1430,7560,48,48,0,0,0
419000.0,4,2.0,2690,7947,2.0,0,3,8,2690,98058,2160,8328,21,21,0,0,0
910000.0,4,3.0,3340,10890,1.5,0,3,9,2240,98052,2880,9794,14,51,1,1,0
392000.0,4,2.0,2600,8921,2.0,0,3,8,2600,98058,2550,8683,23,23,0,0,0
915000.0,3,2.0,3140,9808,2.0,0,3,9,2500,98052,2370,10014,13,13,0,1,0
630000.0,3,3.0,3800,13995,2.0,0,3,9,3800,98011,2480,8434,31,31,0,0,1
416100.0,4,1.0,2320,5490,1.0,0,3,8,1160,98178,2240,7200,58,58,0,1,1
285000.0,4,2.0,2360,7350,1.0,0,4,7,1440,98001,1450,7305,49,49,0,1,0
353000.0,4,1.0,1100,9600,1.0,0,4,6,1100,98033,1100,9630,55,55,0,0,0
297950.0,3,2.0,1390,5127,1.0,0,3,8,1390,98055,1960,5019,24,24,0,0,0
750000.0,2,2.0,2180,21392,2.0,0,3,8,2180,98034,2890,22000,35,80,1,0,0
525000.0,3,3.0,1730,1074,3.5,0,3,8,1730,98107,1370,1185,9,9,0,0,0
495000.0,5,1.0,2760,18112,1.0,0,3,8,1510,98155,1720,8482,46,46,0,1,0
710000.0,3,1.0,2430,11448,1.0,0,5,7,1620,98117,2140,8144,65,65,0,1,1
310000.0,3,2.0,2010,12950,1.0,0,3,8,2010,98034,1490,10181,61,61,0,0,0
205000.0,5,1.0,1730,5200,1.0,0,4,7,1050,98042,1350,5200,36,36,0,1,0
530000.0,3,3.0,2450,211266,1.5,0,3,8,2450,98022,2300,263492,11,11,0,0,1
725000.0,4,2.0,3300,28433,2.0,0,3,9,3300,98059,3550,26386,16,16,0,0,0
195000.0,2,1.0,720,9520,1.0,0,4,6,720,98155,1450,8612,67,67,0,0,0
401000.0,3,2.0,1240,11172,1.0,0,3,7,1000,98074,1330,14102,30,30,0,1,0
1030000.0,5,2.0,3050,8200,1.0,0,4,8,1650,98006,2970,8792,52,52,0,1,1
251000.0,3,1.0,1590,21600,1.5,0,4,7,1590,98022,1780,21600,44,44,0,0,0
667500.0,3,2.0,2040,4841,1.0,0,4,7,1020,98115,1600,4841,65,65,0,1,0
300000.0,4,2.0,1840,5550,2.0,0,3,8,1840,98031,2030,5500,10,10,0,0,0
610000.0,4,2.0,1960,9021,2.0,0,4,8,1960,98052,1960,9975,41,41,0,0,0
1042030.0,4,5.0,4110,43560,2.0,0,4,11,4110,98005,3650,43995,36,36,0,0,0
430000.0,3,2.0,1830,19965,1.0,0,3,8,1400,98072,1830,17250,38,38,0,1,0
455000.0,2,1.0,1330,92782,1.0,0,2,6,1330,98014,1280,168141,65,65,0,0,0
600000.0,5,2.0,2190,9072,1.0,0,5,7,1110,98052,1660,8327,49,49,0,1,0
638000.0,3,3.0,1720,1587,2.5,0,3,9,1410,98122,1490,1620,11,11,0,1,1
561000.0,3,1.0,1710,5000,1.0,0,4,7,1360,98136,1490,6250,96,96,0,1,0
625000.0,3,2.0,2180,5000,1.0,0,4,8,1240,98116,2000,5000,37,37,0,1,0
263950.0,3,1.0,1700,11613,1.0,0,5,7,1180,98092,1500,12377,38,38,0,1,0
740000.0,3,2.0,2960,9350,2.0,0,4,9,2960,98008,2960,11745,36,36,0,0,1
234999.0,3,1.0,1330,8912,1.0,0,3,6,1330,98188,1200,8913,66,66,0,0,0
380000.0,4,2.0,1940,3200,2.0,0,3,8,1940,98058,1900,3200,11,11,0,0,0
329500.0,3,2.0,1500,9656,1.0,0,3,7,1170,98019,1690,9656,25,25,0,1,0
464950.0,4,2.0,2230,64438,1.0,0,4,7,1230,98027,2230,71002,36,36,0,1,0
500000.0,3,2.0,1700,9008,1.0,0,3,8,1340,98125,2340,8003,30,30,0,1,0
415000.0,4,1.0,1840,11367,1.5,0,4,7,1840,98177,1690,9800,64,64,0,0,0
437500.0,3,2.0,2100,205603,2.0,0,3,8,2100,98070,2396,187308,31,31,0,0,0
599000.0,7,2.0,2580,5750,1.0,0,4,7,1880,98122,2280,5750,113,113,0,1,0
367000.0,4,2.0,2350,8182,2.0,0,3,8,2350,98042,2330,7000,17,17,0,0,0
530000.0,2,1.0,760,3000,1.0,0,3,6,760,98107,1630,3600,93,93,0,0,0
989000.0,5,3.0,3280,4000,2.0,0,3,9,2440,98117,1980,4000,11,11,0,1,0
462600.0,3,2.0,1320,4000,1.0,0,4,6,1020,98118,2410,6212,74,74,0,1,0
875000.0,3,2.0,1690,10592,1.0,0,3,8,1690,98040,2260,9945,6,42,1,0,0
335000.0,3,2.0,2060,47318,1.0,0,4,8,1600,98001,1870,19663,38,38,0,1,1
393000.0,4,2.0,1450,5456,1.0,0,5,7,1450,98108,980,6100,63,63,0,0,0
1340000.0,4,3.0,2760,4905,2.0,0,4,9,1840,98105,3200,5424,76,76,0,1,1
590000.0,3,2.0,2830,5788,2.0,0,3,9,2830,98028,2500,5802,14,14,0,0,0
671000.0,4,2.0,1890,1475,2.0,0,3,9,1200,98199,1650,1682,0,0,0,1,0
925000.0,3,3.0,2610,4500,1.5,0,4,9,1660,98103,2110,4500,105,105,0,1,0
245000.0,3,2.0,1900,7250,1.0,0,3,7,1250,98146,1560,9420,47,47,0,1,0
392500.0,3,1.0,930,6572,1.0,0,3,7,930,98115,960,5840,63,63,0,0,0
505000.0,4,2.0,2730,12000,1.0,0,4,8,1410,98155,2730,9039,16,16,0,1,0
702000.0,4,2.0,2650,6240,2.0,0,3,8,2650,98053,2640,6524,1,1,0,0,0
337000.0,2,1.0,1010,4000,1.0,0,3,7,1010,98136,1480,4366,67,67,0,0,0
920000.0,4,2.0,3550,10233,2.0,0,3,9,3550,98027,3310,9157,18,18,0,0,0
495500.0,3,1.0,2130,6360,1.0,0,3,7,1720,98125,1540,6361,55,55,0,1,0
245000.0,2,1.0,1840,7230,1.0,0,3,7,1570,98030,1282,6769,76,76,0,1,0
395000.0,2,1.0,1320,1824,1.5,0,4,6,1320,98144,1320,4000,105,105,0,0,0
335000.0,3,1.0,990,6315,1.0,0,3,7,990,98034,1450,6702,45,45,0,0,0
187000.0,2,1.0,1020,10346,1.0,0,4,6,1020,98022,1160,8610,31,31,0,0,0
450000.0,4,2.0,1570,7320,1.0,0,4,7,1570,98007,1530,8800,54,54,0,0,0
280000.0,4,2.0,1930,7207,1.0,0,4,7,1360,98030,1760,7207,26,26,0,1,0
1375000.0,5,4.0,3760,22763,1.0,0,4,11,1910,98040,3730,11201,45,45,0,1,1
265000.0,2,1.0,1000,31505,1.0,0,3,6,1000,98019,1560,22597,54,54,0,0,0
795000.0,3,1.0,1930,9600,1.0,0,3,8,1930,98040,2350,9840,57,57,0,0,0
510000.0,3,1.0,2240,3800,2.0,0,3,8,1370,98115,1690,4275,85,85,0,1,0
699900.0,4,2.0,2190,11500,1.0,0,4,8,1430,98006,2580,9700,42,42,0,1,0
839000.0,4,2.0,2400,12469,1.0,0,4,8,1760,98008,2400,10400,56,56,0,1,1
396000.0,4,1.0,1970,12409,1.0,0,4,7,1220,98028,1690,10720,46,46,0,1,0
365000.0,3,2.0,2860,8458,2.0,0,3,7,2860,98058,1760,8458,32,32,0,0,0
440000.0,3,2.0,1900,7225,1.0,0,3,8,1220,98008,1900,7399,44,44,0,1,0
405000.0,4,2.0,2090,6667,2.0,0,3,8,2090,98058,2250,6165,17,17,0,0,0
295000.0,3,1.0,850,2500,1.0,0,3,7,850,98106,850,5000,28,28,0,0,0
275000.0,4,2.0,1840,1562,2.0,0,3,7,1400,98106,1840,1766,10,10,0,1,0
295000.0,2,1.0,820,288367,1.0,0,3,6,820,98042,1580,8154,28,84,1,0,0
1500000.0,5,3.0,4370,12240,2.0,0,3,11,3270,98004,2980,12800,24,24,0,1,0
795000.0,3,3.0,3190,10223,2.0,0,3,10,2560,98052,3120,9735,20,20,0,1,0
650000.0,5,3.0,3480,36615,2.0,0,4,8,2490,98075,2540,35910,31,31,0,1,0
260000.0,3,1.0,1690,13184,1.0,0,4,7,1690,98166,1130,13451,55,55,0,0,0
382000.0,2,2.0,1650,2710,2.0,0,3,8,1650,98065,1760,2992,6,6,0,0,1
790100.0,4,2.0,2590,9341,2.0,0,3,8,2590,98052,2280,9510,30,30,0,0,0
220000.0,4,2.0,2160,8005,2.0,0,3,7,2160,98001,1790,8016,21,21,0,0,0
799000.0,4,3.0,3500,8547,2.0,0,3,9,2500,98006,2350,10270,20,20,0,1,0
1480000.0,4,2.0,3920,7200,2.0,0,3,10,3120,98144,3400,7200,86,86,0,1,0
367300.0,4,2.0,2190,14937,2.0,0,3,8,2190,98001,1920,11360,21,21,0,0,0
805000.0,4,2.0,1890,4500,1.5,0,3,7,1490,98103,1640,4010,22,108,1,1,0
730000.0,2,1.0,1860,3400,1.0,0,3,7,1010,98105,1540,3997,94,94,0,1,0
402000.0,3,2.0,1720,7704,1.0,0,4,7,1160,98011,1620,7600,45,45,0,1,0
750000.0,4,2.0,2600,4674,1.0,0,3,8,1560,98115,2600,6099,38,38,0,1,0
458000.0,3,1.0,1570,12196,1.0,0,4,7,1570,98045,1740,12196,42,42,0,0,0
898000.0,3,2.0,3530,9753,2.0,0,3,10,3530,98006,3220,9234,17,17,0,0,0
308000.0,4,2.0,1960,5642,2.0,0,3,7,1960,98092,1870,5250,17,17,0,0,0
385000.0,3,2.0,2230,8296,2.0,0,3,7,2230,98058,2480,5940,11,11,0,0,0
1020000.0,4,3.0,2720,4800,1.5,0,5,8,1790,98105,2260,4800,86,86,0,1,0
1425000.0,5,3.0,2840,6240,2.0,0,5,9,2440,98112,2940,6000,109,109,0,1,0
240000.0,3,1.0,1260,7362,1.0,0,3,7,1260,98038,1530,7232,30,30,0,0,0
217000.0,3,1.0,1860,8505,1.0,0,4,7,1860,98023,1810,8262,47,47,0,0,0
972000.0,4,1.0,2010,6300,1.0,0,5,8,1610,98199,3290,6300,77,77,0,1,1
361280.0,2,1.0,820,6400,1.0,0,4,7,820,98126,1490,6400,70,70,0,0,0
385000.0,3,1.0,1220,1450,1.0,0,3,6,620,98119,1660,2960,109,109,0,1,0
475000.0,3,2.0,2220,60984,2.0,0,4,8,2220,98027,1930,55333,27,27,0,0,0
724950.0,4,2.0,2860,3638,1.5,0,5,7,1720,98107,1760,3880,91,91,0,1,1
935000.0,5,4.0,4230,9701,2.0,0,3,10,4230,98006,4130,12253,15,15,0,0,0
169950.0,3,1.0,840,8470,1.0,0,4,6,840,98023,840,8450,53,53,0,0,0
585000.0,3,2.0,2290,5089,2.0,0,3,9,2290,98006,2290,7984,13,13,0,0,0
585000.0,3,2.0,2290,5089,2.0,0,3,9,2290,98006,2290,7984,14,14,0,0,0
480000.0,5,3.0,3480,12821,2.0,0,3,10,2890,98092,3400,9870,11,11,0,1,1
635000.0,4,2.0,4260,36360,1.5,0,4,8,4100,98155,2430,17888,79,79,0,1,0
368750.0,3,2.0,2230,5717,2.0,0,3,7,2230,98058,2230,5194,11,11,0,0,0
432500.0,6,2.0,3080,5500,2.0,0,1,7,3080,98122,1830,5000,114,114,0,0,0
589000.0,3,2.0,2250,4337,2.0,0,3,8,2250,98075,2250,4721,10,10,0,0,0
840000.0,4,3.0,3160,6327,2.0,0,3,9,2280,98027,3160,5946,11,11,0,1,0
316500.0,3,2.0,1770,3873,2.0,0,3,7,1770,98058,2280,4330,10,10,0,0,0
536000.0,4,2.0,2880,8833,2.0,0,3,7,2880,98065,2570,5234,9,9,0,0,0
563750.0,4,2.0,2690,25000,1.0,0,3,8,1750,98029,2640,28250,37,37,0,1,0
152500.0,4,1.0,1730,7350,1.5,0,4,6,1730,98003,1440,7752,44,44,0,0,0
267950.0,4,1.0,1730,7350,1.5,0,4,6,1730,98003,1440,7752,45,45,0,0,0
1640000.0,5,4.0,4780,118047,2.0,0,3,11,4780,98077,4040,31760,21,21,0,0,0
269950.0,4,2.0,2540,8400,2.0,0,5,7,2540,98032,1600,8050,37,37,0,0,0
731688.0,4,3.0,2630,5772,2.0,0,3,9,2630,98052,3460,6158,8,8,0,0,0
240000.0,3,1.0,1890,9000,1.0,0,3,7,1190,98188,2060,9000,55,55,0,1,0
555950.0,2,1.0,1220,5040,1.0,0,3,7,1220,98117,1420,5040,53,53,0,0,0
289000.0,2,1.0,710,6300,1.0,0,3,6,710,98126,740,6300,73,73,0,0,0
525000.0,3,2.0,2970,11985,1.0,0,3,9,1770,98074,2990,12049,19,19,0,1,0
745000.0,3,2.0,2970,11985,1.0,0,3,9,1770,98074,2990,12049,19,19,0,1,0
397000.0,2,1.0,1000,7664,1.0,0,3,7,1000,98115,1570,6350,75,75,0,0,1
233000.0,3,1.0,1980,8505,1.0,0,3,7,1030,98106,1830,8505,50,50,0,1,0
625000.0,4,2.0,1920,8259,2.0,0,4,8,1920,98027,2030,8910,35,35,0,0,0
535000.0,3,2.0,2740,23505,2.0,0,3,10,2740,98001,2800,16400,26,26,0,0,1
270000.0,3,2.0,1740,7345,1.0,0,3,7,1380,98032,1770,8250,42,42,0,1,0
360000.0,3,1.0,1300,7770,1.0,0,3,7,1300,98034,1520,7600,47,47,0,0,0
1105000.0,4,1.0,2740,4000,2.0,0,5,9,1930,98109,1680,4000,109,109,0,1,0
970000.0,4,1.0,4060,4000,2.0,0,3,10,2890,98199,1860,4000,19,61,1,1,1
915000.0,5,2.0,3490,18850,1.0,0,4,9,1840,98005,2690,11625,56,56,0,1,1
412000.0,4,1.0,1430,10500,1.0,0,4,7,1130,98007,2070,8640,54,54,0,1,0
265000.0,4,1.0,1860,9112,1.0,0,4,7,1110,98032,1570,9112,52,52,0,1,0
426000.0,4,2.0,2120,7700,1.0,0,4,7,1490,98034,1890,8203,38,38,0,1,0
266000.0,4,2.0,1860,12693,1.0,0,3,8,1140,98023,1950,8740,36,36,0,1,0
325000.0,3,2.0,2330,4950,1.5,0,3,6,1430,98118,1160,5115,114,114,0,1,0
615000.0,3,1.0,1670,5100,1.0,0,5,7,990,98144,2140,4452,61,61,0,1,1
310000.0,3,1.0,2130,7140,1.0,0,3,8,1580,98023,2180,7906,36,36,0,1,0
340000.0,4,1.0,1900,7313,1.0,0,3,7,1900,98034,1420,7384,41,41,0,0,0
562500.0,2,1.0,1170,2800,1.5,0,4,5,1170,98103,1660,4996,110,110,0,0,0
447000.0,2,1.0,980,1600,2.0,0,3,8,980,98119,1180,1600,4,4,0,0,0
2450000.0,7,4.0,4670,23115,2.0,0,3,11,4670,98039,3240,13912,22,22,0,0,1
250000.0,4,1.0,2500,6300,1.0,0,4,7,1500,98032,1720,8925,53,53,0,1,0
633000.0,4,2.0,2020,8044,2.0,0,3,8,2020,98074,2320,7328,25,25,0,0,0
310000.0,3,2.0,1290,886,3.0,0,3,7,1290,98125,1270,1152,11,11,0,0,0
439000.0,2,1.0,1620,113862,1.5,0,3,7,1620,98045,1560,54806,19,19,0,0,0
470000.0,3,3.0,1710,2381,2.0,0,3,8,1360,98029,1420,1163,11,11,0,1,0
270000.0,3,2.0,1720,8550,1.0,0,4,7,1720,98002,1460,8550,47,47,0,0,0
299500.0,3,1.0,1820,8813,2.0,0,3,7,1820,98003,1780,7349,20,20,0,0,0
227000.0,3,1.0,1130,10018,1.0,0,4,6,1130,98032,1770,7700,60,60,0,0,0
735000.0,4,2.0,3040,2415,2.0,1,3,8,3040,98118,2620,2433,48,48,0,0,1
537000.0,3,3.0,2410,7479,2.0,0,3,7,2410,98155,2610,7479,26,72,1,0,1
699000.0,4,2.0,2440,14470,1.0,0,4,9,1660,98005,2810,15564,44,44,0,1,0
330000.0,2,1.0,800,4533,1.0,0,3,6,600,98115,1720,6800,85,85,0,1,0
229000.0,3,1.0,1030,7800,1.0,0,3,7,1030,98168,1630,12664,60,60,0,0,0
200000.0,3,1.0,1480,5600,1.0,0,4,6,940,98178,1350,11100,67,67,0,1,0
522500.0,3,1.0,1710,9707,1.0,0,4,8,1710,98008,1820,8700,48,48,0,0,0
1295000.0,3,2.0,3450,5350,1.5,0,4,9,2590,98199,2910,5350,90,90,0,1,1
2000000.0,3,3.0,2610,16387,2.0,1,3,9,2610,98125,2590,12958,8,8,0,0,1
200000.0,2,0.25,780,55764,1.0,0,4,4,780,98058,1620,30847,69,69,0,0,0
352000.0,3,1.0,1260,7200,1.0,0,3,7,1260,98034,1460,7200,44,44,0,0,0
855000.0,4,3.0,2590,6250,2.0,0,3,9,2240,98115,2260,6780,51,51,0,1,1
267000.0,3,2.0,1580,12250,2.0,0,3,8,1580,98198,1560,9900,21,21,0,0,0
484000.0,2,1.0,1660,6000,1.0,0,3,7,1160,98105,1660,4000,72,72,0,1,0
402000.0,4,2.0,2950,15540,1.0,0,4,8,2120,98042,2840,17136,40,40,0,1,0
905000.0,4,2.0,2240,5000,2.0,0,3,8,1770,98122,2120,5000,1,115,1,1,0
274000.0,4,1.0,1940,7500,1.0,0,4,7,1720,98030,2000,9000,48,48,0,1,0
475000.0,3,1.0,1850,26445,1.0,0,4,7,1850,98010,2110,23280,38,53,1,0,0
